代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
603297,永新光学,40.91,4.87%,1.90,1.44万,5782.10万,8.05%,41.36,38.22,38.75,39.01,1.40,2.81%,35.89,3.74
300531,优博讯,15.52,4.86%,0.72,6.19万,9516.33万,7.70%,15.70,14.56,14.79,14.80,1.18,2.14%,30.35,3.35
002624,完美世界,30.43,4.86%,1.41,69.93万,20.97亿,9.27%,31.25,28.56,28.70,29.02,1.73,3.91%,24.51,5.28
000925,众合科技,6.26,4.86%,0.29,6.24万,3838.11万,8.54%,6.37,5.86,6.04,5.97,1.58,1.18%,1848.76,1.42
000898,鞍钢股份,3.24,4.85%,0.15,80.55万,2.57亿,5.18%,3.25,3.09,3.12,3.09,1.96,1.01%,17.25,0.58
002878,元隆雅图,19.55,4.83%,0.90,3.07万,5843.76万,8.53%,19.70,18.11,18.53,18.65,1.37,1.64%,27.59,5.59
002288,超华科技,9.35,4.82%,0.43,56.53万,5.18亿,4.82%,9.38,8.95,9.00,8.92,1.11,7.06%,-270.86,5.64
300712,永福股份,26.20,4.80%,1.20,10.95万,2.88亿,7.88%,27.27,25.30,25.45,25.00,1.12,6.01%,96.35,4.73
002396,星网锐捷,23.81,4.80%,1.09,15.20万,3.60亿,6.34%,24.11,22.67,22.72,22.72,1.57,2.61%,31.55,3.40
603063,禾望电气,23.39,4.79%,1.07,36.27万,8.33亿,9.23%,23.66,21.60,22.98,22.32,1.84,8.48%,30.96,3.66
300108,吉药控股,3.50,4.79%,0.16,22.18万,7707.93万,18.26%,3.77,3.16,3.32,3.34,1.30,5.02%,-8.80,13.06
002866,传艺科技,17.56,4.77%,0.80,4.16万,7093.48万,8.23%,17.68,16.30,16.55,16.76,0.92,3.18%,32.04,2.88
002042,华孚时尚,4.18,4.76%,0.19,25.43万,1.05亿,8.27%,4.27,3.94,4.04,3.99,1.35,1.67%,-19.55,1.10
600741,华域汽车,32.03,4.74%,1.45,40.14万,12.64亿,7.03%,32.33,30.18,30.60,30.58,1.13,1.27%,24.41,2.01
603303,得邦照明,11.93,4.74%,0.54,4.47万,5284.65万,7.02%,12.05,11.25,11.53,11.39,1.42,0.92%,15.13,2.05
300398,飞凯材料,17.69,4.74%,0.80,7.31万,1.27亿,6.63%,17.79,16.67,17.06,16.89,1.14,1.44%,40.32,3.53
002261,拓维信息,7.33,4.71%,0.33,38.02万,2.76亿,7.00%,7.39,6.90,6.99,7.00,1.44,4.03%,92.47,3.19
300343,联创股份,2.67,4.71%,0.12,52.48万,1.39亿,8.24%,2.72,2.51,2.56,2.55,1.16,6.10%,107.92,3.53
002717,岭南股份,3.35,4.69%,0.15,27.72万,9149.01万,15.00%,3.52,3.04,3.16,3.20,1.75,2.52%,50.28,1.04
002891,中宠股份,66.15,4.68%,2.96,5.22万,3.38亿,8.81%,66.96,61.39,62.99,63.19,1.37,2.92%,101.07,7.62
300673,佩蒂股份,34.44,4.68%,1.54,5.07万,1.70亿,7.05%,34.44,32.12,32.18,32.90,1.03,4.66%,52.83,3.62
601678,滨化股份,5.60,4.67%,0.25,46.90万,2.60亿,4.86%,5.66,5.40,5.41,5.35,2.44,2.85%,28.97,1.47
002144,宏达高科,9.41,4.67%,0.42,9.92万,9090.94万,10.01%,9.70,8.80,8.85,8.99,1.53,7.10%,21.72,0.94
300377,赢时胜,8.53,4.66%,0.38,22.15万,1.88亿,8.96%,8.75,8.02,8.13,8.15,1.28,3.90%,37.40,2.19
300322,硕贝德,12.80,4.66%,0.57,8.37万,1.06亿,8.91%,13.13,12.04,12.05,12.23,1.20,2.19%,118.23,7.74
600804,鹏博士,6.97,4.65%,0.31,57.47万,4.00亿,7.51%,7.11,6.61,6.66,6.66,1.22,4.01%,4.37,4.02
600146,*ST环球,0.90,4.65%,0.04,42.91万,3725.72万,9.30%,0.90,0.82,0.82,0.86,2.53,9.13%,-3.41,0.56
600885,宏发股份,61.31,4.64%,2.72,12.61万,7.62亿,6.02%,61.89,58.36,59.24,58.59,1.43,1.69%,57.34,8.62
002285,世联行,4.74,4.64%,0.21,23.98万,1.12亿,7.95%,4.80,4.44,4.50,4.53,0.90,1.19%,-105.18,1.87
603607,京华激光,15.81,4.63%,0.70,3.53万,5514.65万,6.09%,15.83,14.91,15.24,15.11,2.24,1.98%,30.48,3.27
300181,佐力药业,5.65,4.63%,0.25,11.00万,6173.10万,7.04%,5.77,5.39,5.39,5.40,1.32,2.37%,41.35,2.53
600774,汉商集团,13.63,4.60%,0.60,2.05万,2695.43万,8.37%,13.65,12.56,12.99,13.03,1.74,0.90%,-33.09,5.62
600756,浪潮软件,15.69,4.60%,0.69,8.07万,1.27亿,10.00%,16.50,15.00,15.00,15.00,1.76,2.49%,-36.10,2.19
300101,振芯科技,18.21,4.60%,0.80,66.61万,12.23亿,14.19%,19.56,17.09,17.68,17.41,2.26,12.09%,149.63,10.36
300256,星星科技,5.92,4.59%,0.26,19.88万,1.18亿,10.42%,6.16,5.57,5.69,5.66,1.29,2.08%,36.90,2.90
600145,*ST新亿,1.14,4.59%,0.05,7.18万,795.98万,8.26%,1.14,1.05,1.05,1.09,1.08,0.48%,7221.76,2.74
600662,强生控股,8.00,4.58%,0.35,12.61万,9931.31万,9.15%,8.12,7.42,7.65,7.65,0.92,1.20%,143.17,2.61
300083,创世纪,11.66,4.57%,0.51,69.64万,8.31亿,5.83%,12.23,11.58,11.65,11.15,1.17,5.33%,70.90,5.70
300205,天喻信息,9.61,4.57%,0.42,10.74万,1.02亿,10.12%,9.93,9.00,9.18,9.19,1.77,2.52%,-71.23,3.08
600984,建设机械,11.70,4.56%,0.51,40.00万,4.66亿,10.63%,12.12,10.93,11.17,11.19,1.38,4.66%,22.61,2.01
300638,广和通,65.12,4.54%,2.83,6.23万,4.05亿,8.19%,66.28,61.18,61.99,62.29,1.14,4.18%,52.81,10.50
002425,凯撒文化,7.84,4.53%,0.34,32.60万,2.52亿,10.27%,7.98,7.21,7.41,7.50,1.25,4.01%,31.87,1.52
603300,华铁应急,6.48,4.52%,0.28,8.29万,5286.02万,6.29%,6.52,6.13,6.15,6.20,3.26,1.24%,27.73,1.88
300918,南山智尚,12.75,4.51%,0.55,21.15万,2.67亿,9.59%,13.12,11.95,11.97,12.20,0.87,24.78%,44.71,3.02
600616,金枫酒业,10.22,4.50%,0.44,62.60万,6.40亿,8.28%,10.53,9.72,9.78,9.78,0.80,9.36%,5903.16,3.52
000029,深深房Ａ,6.74,4.50%,0.29,16.35万,1.09亿,9.77%,6.95,6.32,6.40,6.45,1.75,1.83%,25.72,1.84
688330,宏力达,79.10,4.48%,3.39,8717,6822.52万,5.88%,79.45,75.00,76.01,75.71,1.13,3.76%,23.24,2.67
002635,安洁科技,17.97,4.48%,0.77,13.76万,2.45亿,6.86%,18.29,17.11,17.20,17.20,0.86,3.80%,19.64,2.31
300188,美亚柏科,21.73,4.47%,0.93,13.35万,2.89亿,6.63%,22.14,20.76,20.80,20.80,1.23,2.22%,189.24,5.82
002467,二六三,6.09,4.46%,0.26,29.18万,1.77亿,6.17%,6.18,5.82,5.82,5.83,1.00,2.50%,15.68,3.41
600119,ST长投,7.04,4.45%,0.30,2.55万,1783.32万,5.79%,7.08,6.69,6.87,6.74,1.30,0.83%,-49.27,12.85
000752,*ST西发,3.52,4.45%,0.15,1.96万,666.57万,7.42%,3.54,3.29,3.37,3.37,0.98,0.74%,-12.01,-41.28
300203,聚光科技,11.75,4.44%,0.50,8.06万,9316.34万,9.42%,11.97,10.91,11.13,11.25,1.47,1.78%,94.41,1.57
603825,华扬联众,17.10,4.40%,0.72,9.83万,1.66亿,13.49%,17.38,15.17,16.50,16.38,0.93,4.34%,25.20,2.32
300752,隆利科技,52.70,4.36%,2.20,11.42万,6.02亿,17.74%,57.00,48.04,50.00,50.50,1.21,33.51%,103.35,7.25
603888,新华网,18.96,4.35%,0.79,5.31万,9920.60万,5.67%,19.04,18.01,18.10,18.17,1.29,1.02%,1666.73,3.45
300266,兴源环境,3.36,4.35%,0.14,23.76万,7947.36万,10.25%,3.48,3.15,3.23,3.22,1.74,1.53%,-367.16,2.11
300247,融捷健康,2.88,4.35%,0.12,36.15万,1.04亿,12.68%,3.03,2.68,2.75,2.76,2.25,4.51%,-50.98,2.75
688099,晶晨股份,77.32,4.35%,3.22,3.83万,2.92亿,6.65%,78.11,73.18,73.75,74.10,1.19,1.81%,-1793.25,11.43
002846,英联股份,13.22,4.34%,0.55,1.37万,1778.43万,7.58%,13.36,12.40,12.66,12.67,1.26,0.99%,29.16,3.43
300737,科顺股份,21.55,4.31%,0.89,13.20万,2.78亿,6.10%,21.58,20.32,20.54,20.66,1.14,4.37%,17.19,3.46
300703,创源股份,10.19,4.30%,0.42,3.47万,3514.16万,9.11%,10.42,9.53,9.68,9.77,1.47,2.14%,29.53,2.62
300148,天舟文化,3.16,4.29%,0.13,28.87万,9067.23万,9.24%,3.25,2.97,3.01,3.03,1.45,3.76%,72.21,0.81
603881,数据港,59.92,4.28%,2.46,4.99万,2.99亿,6.25%,60.86,57.27,57.46,57.46,1.33,2.37%,95.67,4.91
300197,铁汉生态,2.93,4.27%,0.12,24.25万,7127.99万,7.83%,3.03,2.81,2.81,2.81,1.11,1.36%,-20.63,1.33
688058,宝兰德,85.50,4.27%,3.50,4168,3525.66万,6.62%,86.98,81.55,83.00,82.00,0.67,1.91%,2548.13,3.72
603260,合盛硅业,37.62,4.27%,1.54,8.46万,3.11亿,7.01%,37.64,35.11,35.78,36.08,0.79,0.90%,36.82,3.92
600797,浙大网新,6.84,4.27%,0.28,16.48万,1.12亿,7.16%,6.94,6.47,6.55,6.56,1.48,1.60%,30.79,1.68
300999,金龙鱼,145.00,4.22%,5.87,58.34万,82.49亿,7.33%,145.40,135.20,138.99,139.13,0.93,16.36%,115.84,9.50
000725,京东方Ａ,6.43,4.21%,0.26,1288.73万,81.79亿,4.05%,6.45,6.20,6.20,6.17,0.99,3.84%,67.78,2.58
600183,生益科技,29.20,4.21%,1.18,57.19万,16.44亿,6.25%,29.45,27.70,28.18,28.02,1.36,2.50%,38.51,6.99
300336,新文化,2.97,4.21%,0.12,28.29万,8427.69万,9.82%,3.09,2.81,2.83,2.85,1.77,3.84%,-10.29,1.30
300815,玉禾田,90.95,4.20%,3.67,2.28万,2.08亿,10.91%,94.55,85.03,87.23,87.28,1.30,6.58%,17.89,5.13
300287,飞利信,3.98,4.19%,0.16,54.05万,2.13亿,9.16%,4.03,3.68,3.80,3.82,1.30,4.66%,-32.61,1.55
002949,华阳国际,18.00,4.17%,0.72,4.39万,7787.30万,10.42%,18.38,16.58,17.28,17.28,1.66,4.70%,24.09,2.90
603533,掌阅科技,32.05,4.16%,1.28,13.09万,4.14亿,7.80%,32.48,30.08,30.62,30.77,1.31,3.26%,58.03,9.55
600094,大名城,3.78,4.13%,0.15,35.32万,1.32亿,9.09%,3.85,3.52,3.60,3.63,1.24,1.55%,21.51,0.72
600469,风神股份,5.30,4.13%,0.21,15.33万,8150.77万,7.86%,5.47,5.07,5.11,5.09,1.36,2.73%,17.88,1.36
300027,华谊兄弟,4.05,4.11%,0.16,31.59万,1.26亿,6.43%,4.08,3.83,3.83,3.89,0.92,1.43%,-25.90,2.80
300352,北信源,5.33,4.10%,0.21,37.98万,2.03亿,7.81%,5.48,5.08,5.13,5.12,1.24,3.22%,81.53,3.34
688550,瑞联新材,83.36,4.08%,3.27,7294,5972.04万,7.25%,83.99,78.18,80.09,80.09,1.46,4.48%,35.54,2.22
002674,兴业科技,12.50,4.08%,0.49,5.51万,6736.38万,11.24%,12.81,11.46,11.81,12.01,1.24,1.91%,60.20,1.76
002705,新宝股份,42.36,4.08%,1.66,7.29万,3.08亿,6.36%,43.27,40.68,40.81,40.70,1.12,0.92%,28.86,6.01
600178,东安动力,7.42,4.07%,0.29,15.62万,1.13亿,7.71%,7.43,6.88,7.02,7.13,1.12,3.38%,34.15,1.75
002947,恒铭达,40.55,4.05%,1.58,9049,3632.65万,6.42%,41.00,38.50,39.01,38.97,1.02,1.86%,47.30,3.80
605288,凯迪股份,128.87,4.05%,5.02,7354,9196.87万,9.08%,129.53,118.28,123.16,123.85,1.16,5.88%,45.88,3.39
002129,中环股份,30.31,4.05%,1.18,180.46万,52.53亿,10.30%,30.90,27.90,29.59,29.13,1.59,6.73%,81.47,4.85
002210,*ST飞马,2.07,4.02%,0.08,11.57万,2386.64万,6.03%,2.09,1.97,1.98,1.99,1.02,0.43%,-4.69,-0.49
600037,歌华有线,9.08,4.01%,0.35,14.50万,1.30亿,4.93%,9.13,8.70,8.70,8.73,1.00,1.04%,62.63,1.00
002106,莱宝高科,11.42,4.01%,0.44,28.56万,3.29亿,8.56%,11.99,11.05,11.09,10.98,1.93,4.06%,19.14,1.88
603160,汇顶科技,154.95,4.00%,5.96,4.63万,7.11亿,4.97%,156.49,149.09,149.09,148.99,0.95,1.02%,48.35,9.45
300587,天铁股份,11.70,4.00%,0.45,9.09万,1.04亿,8.36%,11.82,10.88,11.10,11.25,1.33,3.32%,25.25,2.96
688558,国盛智科,27.09,3.99%,1.04,7212,1932.76万,7.26%,27.44,25.55,26.05,26.05,0.84,2.30%,33.01,2.99
600681,百川能源,5.21,3.99%,0.20,9.85万,5081.47万,5.99%,5.28,4.98,5.04,5.01,2.46,0.68%,13.72,1.81
688981,中芯国际-U,61.59,3.98%,2.36,60.00万,36.46亿,6.45%,61.85,58.03,58.71,59.23,1.36,5.77%,118.27,4.89
600373,中文传媒,9.92,3.98%,0.38,15.42万,1.51亿,5.45%,10.00,9.48,9.50,9.54,1.23,1.14%,7.97,0.92
600271,航天信息,13.39,3.96%,0.51,18.52万,2.47亿,7.30%,13.65,12.71,12.80,12.88,1.25,1.00%,105.59,2.15
002331,皖通科技,11.09,3.94%,0.42,3.77万,4109.38万,6.37%,11.18,10.50,10.55,10.67,0.81,0.99%,76.29,2.07
300607,拓斯达,35.69,3.93%,1.35,6.53万,2.31亿,7.08%,36.25,33.82,34.18,34.34,1.30,3.92%,13.76,4.40
600620,天宸股份,6.35,3.93%,0.24,3.90万,2464.76万,8.51%,6.53,6.01,6.12,6.11,0.97,0.57%,30.63,1.75
600715,文投控股,2.12,3.92%,0.08,9.89万,2094.09万,4.90%,2.15,2.05,2.05,2.04,0.80,0.53%,-3.74,0.70
300047,天源迪科,7.16,3.92%,0.27,13.98万,9969.54万,5.81%,7.28,6.88,6.89,6.89,0.99,2.67%,32.61,1.41
300308,中际旭创,54.67,3.92%,2.06,11.92万,6.55亿,7.15%,56.10,52.34,52.88,52.61,1.74,1.75%,48.75,5.14
600633,浙数文化,7.99,3.90%,0.30,9.77万,7691.14万,5.20%,8.01,7.61,7.69,7.69,1.26,0.75%,18.13,1.24
600933,爱柯迪,15.46,3.90%,0.58,5.47万,8394.87万,4.77%,15.63,14.92,14.98,14.88,1.01,0.64%,39.42,3.17
002697,红旗连锁,6.14,3.89%,0.23,29.40万,1.77亿,8.12%,6.19,5.71,5.91,5.91,1.47,2.73%,15.54,2.50
300145,中金环境,2.94,3.89%,0.11,41.97万,1.23亿,10.95%,3.02,2.71,2.82,2.83,1.46,2.38%,33.22,1.15
300032,金龙机电,5.08,3.89%,0.19,11.24万,5624.64万,8.38%,5.15,4.74,4.89,4.89,0.85,1.40%,288.93,2.76
300671,富满电子,41.57,3.87%,1.55,6.91万,2.87亿,7.85%,42.65,39.51,39.59,40.02,0.98,4.41%,79.89,6.57
002619,艾格拉斯,1.61,3.87%,0.06,50.66万,8184.20万,8.39%,1.69,1.56,1.63,1.55,0.99,3.54%,65.88,0.87
600702,ST舍得,88.86,3.87%,3.31,9.52万,8.34亿,4.21%,89.60,86.00,86.10,85.55,0.65,2.87%,72.07,9.04
300568,星源材质,35.29,3.86%,1.31,35.88万,12.30亿,11.89%,36.60,32.56,34.00,33.98,1.30,9.99%,115.74,5.43
300480,光力科技,14.28,3.85%,0.53,5.19万,7413.14万,11.20%,14.84,13.30,13.74,13.75,1.22,3.14%,63.59,4.70
300339,润和软件,9.48,3.83%,0.35,16.54万,1.55亿,5.91%,9.54,9.00,9.10,9.13,1.04,2.19%,42.84,2.59
300596,利安隆,36.35,3.83%,1.34,2.36万,8453.57万,7.03%,36.68,34.22,35.02,35.01,1.01,1.30%,26.20,3.58
600126,杭钢股份,5.19,3.80%,0.19,31.73万,1.63亿,8.20%,5.31,4.90,5.02,5.00,1.47,0.94%,17.34,0.89
300770,新媒股份,62.04,3.80%,2.27,4.18万,2.57亿,6.31%,63.27,59.50,59.68,59.77,0.82,2.95%,23.62,5.68
002640,跨境通,4.92,3.80%,0.18,40.26万,1.94亿,9.49%,5.00,4.55,4.70,4.74,1.37,3.26%,15.47,1.56
300623,捷捷微电,48.71,3.79%,1.78,29.58万,14.39亿,11.89%,50.38,44.80,46.18,46.93,1.21,7.15%,92.61,9.80
600579,克劳斯,4.68,3.77%,0.17,3.76万,1733.06万,8.87%,4.81,4.41,4.52,4.51,1.07,0.92%,-13.00,0.64
000063,中兴通讯,33.90,3.76%,1.23,133.82万,45.60亿,8.17%,35.05,32.38,32.55,32.67,1.23,3.85%,43.25,3.73
603970,中农立华,23.76,3.76%,0.86,6.67万,1.56亿,4.76%,23.87,22.78,23.12,22.90,2.10,6.98%,31.82,4.49
601199,江南水务,3.88,3.74%,0.14,7.89万,3021.90万,8.29%,4.00,3.69,3.73,3.74,2.00,0.84%,17.42,1.21
002605,姚记科技,25.00,3.73%,0.90,5.52万,1.37亿,7.72%,25.49,23.63,24.11,24.10,1.09,2.02%,7.65,5.17
600157,*ST永泰,1.39,3.73%,0.05,118.27万,1.60亿,6.72%,1.40,1.31,1.34,1.34,0.72,0.53%,116.79,1.31
002617,露笑科技,9.46,3.73%,0.34,150.07万,13.89亿,8.22%,9.50,8.75,9.13,9.12,0.85,12.57%,56.12,4.60
300503,昊志机电,10.58,3.73%,0.38,10.03万,1.05亿,5.69%,10.67,10.09,10.30,10.20,1.00,5.33%,25.03,3.09
300635,中达安,22.29,3.72%,0.80,1.43万,3144.78万,5.26%,22.49,21.36,21.50,21.49,0.78,1.66%,75.22,4.52
600966,博汇纸业,17.02,3.72%,0.61,27.82万,4.67亿,6.22%,17.08,16.06,16.47,16.41,1.15,2.08%,32.35,3.94
601138,工业富联,14.24,3.71%,0.51,69.13万,9.86亿,6.05%,14.59,13.76,13.86,13.73,1.92,2.39%,24.10,2.98
300386,飞天诚信,18.71,3.71%,0.67,13.94万,2.63亿,8.20%,19.36,17.88,18.38,18.04,1.41,6.17%,173.62,4.23
600638,新黄浦,6.43,3.71%,0.23,12.91万,8182.12万,12.58%,6.59,5.81,6.17,6.20,2.06,1.92%,38.82,1.05
300378,鼎捷软件,26.03,3.71%,0.93,5.32万,1.36亿,5.66%,26.10,24.68,25.47,25.10,0.77,2.01%,72.03,4.71
688030,山石网科,38.48,3.69%,1.37,1.75万,6721.65万,8.00%,39.30,36.33,37.00,37.11,0.71,1.87%,-110.71,5.27
002367,康力电梯,10.42,3.68%,0.37,12.28万,1.27亿,4.68%,10.52,10.05,10.11,10.05,1.30,2.34%,16.92,2.88
603068,博通集成,79.46,3.68%,2.82,2.10万,1.66亿,7.15%,80.56,75.08,77.33,76.64,0.70,2.23%,142.62,8.69
603028,赛福天,10.43,3.68%,0.37,2.44万,2465.27万,8.45%,10.55,9.70,10.01,10.06,1.57,1.11%,64.74,3.15
000969,安泰科技,6.77,3.68%,0.24,20.12万,1.35亿,6.89%,6.89,6.44,6.59,6.53,1.61,2.01%,72.18,1.53
002217,合力泰,3.97,3.66%,0.14,32.57万,1.28亿,6.53%,4.03,3.78,3.85,3.83,0.96,1.22%,72.00,1.01
002273,水晶光电,11.64,3.65%,0.41,21.58万,2.49亿,4.72%,11.70,11.17,11.24,11.23,1.12,1.83%,34.01,2.58
300718,长盛轴承,17.10,3.64%,0.60,3.23万,5453.23万,7.70%,17.65,16.38,16.41,16.50,1.21,3.94%,24.91,2.72
002535,*ST林重,1.43,3.62%,0.05,6.23万,876.95万,3.62%,1.43,1.38,1.38,1.38,0.63,1.09%,83.96,1.44
603101,汇嘉时代,4.58,3.62%,0.16,2.53万,1160.25万,9.73%,4.75,4.32,4.32,4.42,1.24,0.54%,-456.42,1.57
300558,贝达药业,106.39,3.61%,3.71,7.25万,7.68亿,5.58%,107.50,101.77,102.69,102.68,1.23,1.81%,64.16,11.03
300303,聚飞光电,5.17,3.61%,0.18,26.05万,1.33亿,6.41%,5.18,4.86,5.00,4.99,1.25,2.27%,21.45,2.85
300180,华峰超纤,6.32,3.61%,0.22,23.06万,1.44亿,5.57%,6.36,6.02,6.08,6.10,1.20,1.73%,52.73,1.93
002183,怡 亚 通,4.31,3.61%,0.15,22.13万,9420.26万,6.25%,4.35,4.09,4.14,4.16,1.40,1.04%,84.39,1.54
603555,*ST贵人,2.30,3.60%,0.08,1.95万,443.30万,4.95%,2.32,2.21,2.22,2.22,0.65,0.31%,-4.19,10.15
002740,爱迪尔,4.61,3.60%,0.16,6.87万,3139.63万,10.79%,4.79,4.31,4.46,4.45,1.48,2.84%,58.30,0.84
300070,碧水源,7.51,3.59%,0.26,72.54万,5.44亿,7.59%,7.72,7.17,7.22,7.25,1.56,2.98%,104.98,1.18
002468,申通快递,9.85,3.58%,0.34,16.41万,1.59亿,4.42%,9.87,9.45,9.50,9.51,0.86,1.10%,2173.02,1.68
300432,富临精工,11.93,3.56%,0.41,47.36万,5.51亿,8.07%,12.03,11.10,11.60,11.52,0.93,6.62%,26.12,4.40
601949,中国出版,5.54,3.55%,0.19,9.46万,5229.51万,5.98%,5.64,5.32,5.34,5.35,1.27,0.52%,19.61,1.48
300676,华大基因,140.10,3.55%,4.80,9.25万,12.98亿,6.13%,143.00,134.71,135.00,135.30,1.29,3.71%,15.54,8.30
002422,科伦药业,18.70,3.54%,0.64,36.95万,6.98亿,4.60%,19.33,18.50,18.63,18.06,2.61,3.43%,40.24,2.06
002572,索菲亚,26.59,3.54%,0.91,10.26万,2.72亿,4.48%,26.95,25.80,25.87,25.68,1.20,1.61%,26.10,4.33
002411,延安必康,4.68,3.54%,0.16,26.63万,1.22亿,9.29%,4.75,4.33,4.46,4.52,1.44,1.85%,421.22,0.75
002434,万里扬,8.49,3.54%,0.29,16.74万,1.42亿,6.83%,8.72,8.16,8.22,8.20,1.09,1.25%,16.75,1.74
300085,银之杰,16.74,3.53%,0.57,17.59万,2.94亿,11.13%,17.28,15.48,16.26,16.17,0.94,4.63%,-313.79,8.95
000301,东方盛虹,11.84,3.50%,0.40,48.04万,5.61亿,9.00%,12.25,11.22,11.46,11.44,1.35,3.81%,182.04,3.28
000428,华天酒店,2.38,3.48%,0.08,6.20万,1437.56万,8.70%,2.41,2.21,2.28,2.30,0.90,0.61%,-4.77,1.10
300793,佳禾智能,17.58,3.47%,0.59,4.09万,7256.88万,9.83%,18.49,16.82,16.82,16.99,1.09,4.02%,62.23,3.90
300370,安控科技,2.40,3.45%,0.08,42.90万,1.02亿,14.22%,2.51,2.18,2.30,2.32,1.74,6.14%,-10.61,3.19
688027,国盾量子,249.90,3.44%,8.31,1.05万,2.64亿,3.59%,252.97,244.30,245.00,241.59,1.39,6.47%,-661.05,12.35
300773,拉卡拉,30.10,3.44%,1.00,10.95万,3.30亿,4.60%,30.65,29.31,29.33,29.10,0.99,2.86%,24.56,4.92
000581,威孚高科,23.55,3.43%,0.78,16.69万,3.91亿,5.18%,23.86,22.68,22.77,22.77,1.30,2.04%,7.99,1.34
300424,航新科技,18.12,3.42%,0.60,15.12万,2.80亿,5.42%,19.00,18.05,18.05,17.52,1.30,7.72%,153.83,3.98
300388,节能国祯,9.07,3.42%,0.30,12.05万,1.08亿,5.13%,9.15,8.70,8.78,8.77,2.72,1.74%,17.51,1.67
600112,ST天成,1.21,3.42%,0.04,5.10万,599.65万,10.26%,1.23,1.11,1.13,1.17,1.11,1.00%,-4.83,2.66
002815,崇达技术,13.92,3.42%,0.46,6.79万,9365.51万,5.79%,14.02,13.24,13.24,13.46,1.12,1.60%,24.56,3.07
002677,浙江美大,16.65,3.42%,0.55,7.06万,1.18亿,4.29%,16.92,16.23,16.35,16.10,0.75,2.53%,24.06,7.20
300232,洲明科技,8.80,3.41%,0.29,15.81万,1.37亿,5.76%,8.86,8.37,8.51,8.51,0.87,2.21%,42.09,2.50
300088,长信科技,8.82,3.40%,0.29,61.28万,5.37亿,6.10%,8.96,8.44,8.51,8.53,1.18,2.53%,20.38,3.14
688139,海尔生物,64.06,3.39%,2.10,3.28万,2.07亿,6.71%,64.96,60.80,60.88,61.96,0.84,1.81%,55.92,7.59
603612,索通发展,13.13,3.39%,0.43,13.21万,1.72亿,5.75%,13.37,12.64,12.70,12.70,1.05,3.10%,36.52,1.60
600498,烽火通信,24.45,3.38%,0.80,24.19万,5.95亿,6.72%,25.15,23.56,23.58,23.65,1.27,2.14%,77.35,2.69
002730,电光科技,9.79,3.38%,0.32,4.55万,4329.74万,7.50%,9.95,9.24,9.42,9.47,1.00,1.48%,51.83,3.19
002035,华帝股份,8.57,3.38%,0.28,21.46万,1.80亿,6.88%,8.61,8.04,8.29,8.29,1.08,2.74%,20.51,2.50
688198,佰仁医疗,74.17,3.36%,2.41,5974,4292.66万,10.86%,75.46,67.67,69.89,71.76,1.19,2.62%,94.50,8.87
601208,东材科技,11.41,3.35%,0.37,11.66万,1.32亿,4.89%,11.46,10.92,11.04,11.04,1.04,1.90%,42.55,2.91
600410,华胜天成,8.64,3.35%,0.28,19.94万,1.71亿,5.98%,8.77,8.27,8.35,8.36,1.06,1.81%,55.83,1.94
603366,日出东方,4.95,3.34%,0.16,12.51万,6177.22万,7.10%,5.04,4.70,4.82,4.79,1.08,1.56%,41.36,1.24
300170,汉得信息,7.43,3.34%,0.24,14.20万,1.05亿,7.09%,7.57,7.06,7.11,7.19,1.23,1.77%,120.41,2.07
600335,国机汽车,4.96,3.33%,0.16,15.99万,7851.19万,4.17%,5.00,4.80,4.86,4.80,0.57,1.55%,22.14,0.70
002528,英飞拓,3.42,3.32%,0.11,4.16万,1399.94万,5.74%,3.44,3.25,3.32,3.31,0.89,0.40%,-49.99,1.11
300152,科融环境,2.49,3.32%,0.08,42.48万,1.05亿,11.62%,2.59,2.31,2.42,2.41,1.90,5.96%,-38.89,2.33
300682,朗新科技,14.63,3.32%,0.47,5.42万,7983.62万,7.20%,15.10,14.08,14.09,14.16,1.09,0.77%,82.56,3.13
300089,文化长城,5.31,3.31%,0.17,4.03万,2126.14万,7.59%,5.49,5.10,5.21,5.14,0.67,1.43%,-21.89,10.33
002372,伟星新材,19.16,3.29%,0.61,13.89万,2.66亿,5.01%,19.54,18.61,18.62,18.55,1.42,0.98%,31.16,7.69
603883,老百姓,70.11,3.29%,2.23,6.19万,4.27亿,4.24%,70.18,67.30,67.81,67.88,1.38,1.52%,44.10,6.90
300166,东方国信,10.38,3.28%,0.33,20.56万,2.13亿,7.16%,10.58,9.86,10.02,10.05,1.25,2.51%,44.52,1.93
688015,交控科技,37.12,3.28%,1.18,1.11万,4037.52万,6.54%,37.44,35.09,35.89,35.94,1.12,1.22%,34.73,5.03
000625,长安汽车,23.43,3.26%,0.74,236.32万,53.84亿,7.89%,23.59,21.80,22.90,22.69,1.50,6.06%,27.04,2.35
002818,富森美,13.94,3.26%,0.44,3.49万,4837.08万,4.74%,14.15,13.51,13.59,13.50,1.20,1.17%,15.82,1.97
603098,森特股份,8.24,3.26%,0.26,1.17万,962.25万,4.76%,8.40,8.02,8.24,7.98,1.83,0.24%,21.24,1.91
603797,联泰环保,7.93,3.26%,0.25,1.41万,1111.30万,4.17%,8.00,7.68,8.00,7.68,1.03,0.31%,15.33,2.31
